Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time,Latitude,Longitude,Elevation,Habitant
324,327,phylloscopus magnirostris,large-billed leaf warbler,0.7855,psm8,2024,7,16,6,33.140866,76.449915,3370,1
351,354,tarsiger rufilatus,himalayan bluetail,0.8636,psm8,2024,7,16,6,33.140866,76.449915,3370,1
369,372,phylloscopus humei,hume's warbler,0.5808,psm8,2024,7,16,6,33.140866,76.449915,3370,1
378,381,tarsiger rufilatus,himalayan bluetail,0.7071,psm8,2024,7,16,6,33.140866,76.449915,3370,1
381,384,tarsiger rufilatus,himalayan bluetail,0.5612,psm8,2024,7,16,6,33.140866,76.449915,3370,1
411,414,phylloscopus humei,hume's warbler,0.9463,psm8,2024,7,16,6,33.140866,76.449915,3370,1
426,429,phylloscopus humei,hume's warbler,0.9239,psm8,2024,7,16,6,33.140866,76.449915,3370,1
432,435,phylloscopus humei,hume's warbler,0.6322,psm8,2024,7,16,6,33.140866,76.449915,3370,1
441,444,phylloscopus humei,hume's warbler,0.8436,psm8,2024,7,16,6,33.140866,76.449915,3370,1
447,450,phylloscopus humei,hume's warbler,0.9088,psm8,2024,7,16,6,33.140866,76.449915,3370,1
459,462,phylloscopus humei,hume's warbler,0.5829,psm8,2024,7,16,6,33.140866,76.449915,3370,1
465,468,phylloscopus humei,hume's warbler,0.8935,psm8,2024,7,16,6,33.140866,76.449915,3370,1
480,483,diglossa caerulescens,bluish flowerpiercer,0.6589,psm8,2024,7,16,6,33.140866,76.449915,3370,0
486,489,phylloscopus humei,hume's warbler,0.7976,psm8,2024,7,16,6,33.140866,76.449915,3370,1
501,504,phylloscopus humei,hume's warbler,0.8699,psm8,2024,7,16,6,33.140866,76.449915,3370,1
522,525,phylloscopus humei,hume's warbler,0.5365,psm8,2024,7,16,6,33.140866,76.449915,3370,1
528,531,phylloscopus humei,hume's warbler,0.681,psm8,2024,7,16,6,33.140866,76.449915,3370,1
534,537,phylloscopus humei,hume's warbler,0.544,psm8,2024,7,16,6,33.140866,76.449915,3370,1
558,561,phylloscopus humei,hume's warbler,0.7179,psm8,2024,7,16,6,33.140866,76.449915,3370,1
570,573,phylloscopus magnirostris,large-billed leaf warbler,0.5416,psm8,2024,7,16,6,33.140866,76.449915,3370,1
579,582,phylloscopus humei,hume's warbler,0.6177,psm8,2024,7,16,6,33.140866,76.449915,3370,1
591,594,phylloscopus magnirostris,large-billed leaf warbler,0.6699,psm8,2024,7,16,6,33.140866,76.449915,3370,1
612,615,phylloscopus magnirostris,large-billed leaf warbler,0.6724,psm8,2024,7,16,6,33.140866,76.449915,3370,1
615,618,phylloscopus humei,hume's warbler,0.9735,psm8,2024,7,16,6,33.140866,76.449915,3370,1
621,624,phylloscopus magnirostris,large-billed leaf warbler,0.9668,psm8,2024,7,16,6,33.140866,76.449915,3370,1
627,630,phylloscopus magnirostris,large-billed leaf warbler,0.7032,psm8,2024,7,16,6,33.140866,76.449915,3370,1
630,633,phylloscopus humei,hume's warbler,0.976,psm8,2024,7,16,6,33.140866,76.449915,3370,1
639,642,phylloscopus humei,hume's warbler,0.8161,psm8,2024,7,16,6,33.140866,76.449915,3370,1
642,645,phylloscopus magnirostris,large-billed leaf warbler,0.5033,psm8,2024,7,16,6,33.140866,76.449915,3370,1
651,654,phylloscopus humei,hume's warbler,0.8469,psm8,2024,7,16,6,33.140866,76.449915,3370,1
672,675,phylloscopus magnirostris,large-billed leaf warbler,0.7717,psm8,2024,7,16,6,33.140866,76.449915,3370,1
675,678,phylloscopus humei,hume's warbler,0.6706,psm8,2024,7,16,6,33.140866,76.449915,3370,1
699,702,phylloscopus humei,hume's warbler,0.5587,psm8,2024,7,16,6,33.140866,76.449915,3370,1
723,726,phylloscopus magnirostris,large-billed leaf warbler,0.6246,psm8,2024,7,16,6,33.140866,76.449915,3370,1
762,765,phylloscopus humei,hume's warbler,0.7881,psm8,2024,7,16,6,33.140866,76.449915,3370,1
783,786,phylloscopus magnirostris,large-billed leaf warbler,0.8458,psm8,2024,7,16,6,33.140866,76.449915,3370,1
792,795,phylloscopus magnirostris,large-billed leaf warbler,0.7495,psm8,2024,7,16,6,33.140866,76.449915,3370,1
798,801,phylloscopus magnirostris,large-billed leaf warbler,0.8059,psm8,2024,7,16,6,33.140866,76.449915,3370,1
864,867,phylloscopus humei,hume's warbler,0.5898,psm8,2024,7,16,6,33.140866,76.449915,3370,1
873,876,phylloscopus humei,hume's warbler,0.549,psm8,2024,7,16,6,33.140866,76.449915,3370,1
885,888,phylloscopus humei,hume's warbler,0.9644,psm8,2024,7,16,6,33.140866,76.449915,3370,1
897,900,phylloscopus humei,hume's warbler,0.7769,psm8,2024,7,16,6,33.140866,76.449915,3370,1
93,96,phylloscopus magnirostris,large-billed leaf warbler,0.8436,psm8,2024,7,16,7,33.140866,76.449915,3370,1
102,105,phylloscopus magnirostris,large-billed leaf warbler,0.9261,psm8,2024,7,16,7,33.140866,76.449915,3370,1
123,126,phylloscopus magnirostris,large-billed leaf warbler,0.5593,psm8,2024,7,16,7,33.140866,76.449915,3370,1
132,135,phylloscopus magnirostris,large-billed leaf warbler,0.824,psm8,2024,7,16,7,33.140866,76.449915,3370,1
141,144,phylloscopus magnirostris,large-billed leaf warbler,0.6781,psm8,2024,7,16,7,33.140866,76.449915,3370,1
147,150,phylloscopus magnirostris,large-billed leaf warbler,0.7776,psm8,2024,7,16,7,33.140866,76.449915,3370,1
174,177,phylloscopus magnirostris,large-billed leaf warbler,0.5547,psm8,2024,7,16,7,33.140866,76.449915,3370,1
180,183,phylloscopus magnirostris,large-billed leaf warbler,0.7922,psm8,2024,7,16,7,33.140866,76.449915,3370,1
180,183,elachura formosa,spotted elachura,0.5266,psm8,2024,7,16,7,33.140866,76.449915,3370,0
210,213,phylloscopus humei,hume's warbler,0.7126,psm8,2024,7,16,7,33.140866,76.449915,3370,1
213,216,phylloscopus humei,hume's warbler,0.9659,psm8,2024,7,16,7,33.140866,76.449915,3370,1
231,234,phylloscopus humei,hume's warbler,0.8159,psm8,2024,7,16,7,33.140866,76.449915,3370,1
507,510,phylloscopus magnirostris,large-billed leaf warbler,0.6618,psm8,2024,7,16,7,33.140866,76.449915,3370,1
570,573,phylloscopus magnirostris,large-billed leaf warbler,0.7947,psm8,2024,7,16,7,33.140866,76.449915,3370,1
624,627,phylloscopus magnirostris,large-billed leaf warbler,0.5987,psm8,2024,7,16,7,33.140866,76.449915,3370,1
636,639,phylloscopus magnirostris,large-billed leaf warbler,0.6121,psm8,2024,7,16,7,33.140866,76.449915,3370,1
675,678,phylloscopus magnirostris,large-billed leaf warbler,0.88,psm8,2024,7,16,7,33.140866,76.449915,3370,1
675,678,elachura formosa,spotted elachura,0.5415,psm8,2024,7,16,7,33.140866,76.449915,3370,0
684,687,phylloscopus magnirostris,large-billed leaf warbler,0.5284,psm8,2024,7,16,7,33.140866,76.449915,3370,1
693,696,phylloscopus magnirostris,large-billed leaf warbler,0.8816,psm8,2024,7,16,7,33.140866,76.449915,3370,1
765,768,phylloscopus magnirostris,large-billed leaf warbler,0.5877,psm8,2024,7,16,7,33.140866,76.449915,3370,1
180,183,phylloscopus magnirostris,large-billed leaf warbler,0.8755,psm8,2024,7,17,5,33.140866,76.449915,3370,1
210,213,phylloscopus magnirostris,large-billed leaf warbler,0.7874,psm8,2024,7,17,5,33.140866,76.449915,3370,1
432,435,phylloscopus magnirostris,large-billed leaf warbler,0.676,psm8,2024,7,17,5,33.140866,76.449915,3370,1
438,441,phylloscopus magnirostris,large-billed leaf warbler,0.664,psm8,2024,7,17,5,33.140866,76.449915,3370,1
531,534,phylloscopus magnirostris,large-billed leaf warbler,0.7947,psm8,2024,7,17,5,33.140866,76.449915,3370,1
597,600,ficedula albicollis,collared flycatcher,0.5464,psm8,2024,7,17,5,33.140866,76.449915,3370,0
666,669,phylloscopus magnirostris,large-billed leaf warbler,0.5534,psm8,2024,7,17,5,33.140866,76.449915,3370,1
897,900,ficedula tricolor,slaty-blue flycatcher,0.9512,psm8,2024,7,17,5,33.140866,76.449915,3370,1
15,18,phylloscopus magnirostris,large-billed leaf warbler,0.5308,psm8,2024,7,17,6,33.140866,76.449915,3370,1
18,21,piranga ludoviciana,western tanager,0.643,psm8,2024,7,17,6,33.140866,76.449915,3370,0
66,69,phylloscopus humei,hume's warbler,0.6605,psm8,2024,7,17,6,33.140866,76.449915,3370,1
69,72,phylloscopus humei,hume's warbler,0.8353,psm8,2024,7,17,6,33.140866,76.449915,3370,1
78,81,phylloscopus humei,hume's warbler,0.9714,psm8,2024,7,17,6,33.140866,76.449915,3370,1
90,93,phylloscopus humei,hume's warbler,0.8864,psm8,2024,7,17,6,33.140866,76.449915,3370,1
93,96,ficedula tricolor,slaty-blue flycatcher,0.6473,psm8,2024,7,17,6,33.140866,76.449915,3370,1
96,99,phylloscopus humei,hume's warbler,0.9345,psm8,2024,7,17,6,33.140866,76.449915,3370,1
123,126,phylloscopus humei,hume's warbler,0.9748,psm8,2024,7,17,6,33.140866,76.449915,3370,1
138,141,phylloscopus humei,hume's warbler,0.9106,psm8,2024,7,17,6,33.140866,76.449915,3370,1
159,162,phylloscopus humei,hume's warbler,0.9774,psm8,2024,7,17,6,33.140866,76.449915,3370,1
165,168,phylloscopus humei,hume's warbler,0.9892,psm8,2024,7,17,6,33.140866,76.449915,3370,1
189,192,chlorothraupis carmioli,carmiol's tanager,0.5191,psm8,2024,7,17,6,33.140866,76.449915,3370,0
222,225,phylloscopus humei,hume's warbler,0.9468,psm8,2024,7,17,6,33.140866,76.449915,3370,1
225,228,phylloscopus humei,hume's warbler,0.9357,psm8,2024,7,17,6,33.140866,76.449915,3370,1
237,240,phylloscopus humei,hume's warbler,0.8904,psm8,2024,7,17,6,33.140866,76.449915,3370,1
255,258,phylloscopus humei,hume's warbler,0.985,psm8,2024,7,17,6,33.140866,76.449915,3370,1
261,264,phylloscopus humei,hume's warbler,0.7939,psm8,2024,7,17,6,33.140866,76.449915,3370,1
264,267,phylloscopus humei,hume's warbler,0.532,psm8,2024,7,17,6,33.140866,76.449915,3370,1
267,270,phylloscopus humei,hume's warbler,0.5489,psm8,2024,7,17,6,33.140866,76.449915,3370,1
270,273,phylloscopus humei,hume's warbler,0.8354,psm8,2024,7,17,6,33.140866,76.449915,3370,1
273,276,phylloscopus humei,hume's warbler,0.942,psm8,2024,7,17,6,33.140866,76.449915,3370,1
288,291,phylloscopus humei,hume's warbler,0.9352,psm8,2024,7,17,6,33.140866,76.449915,3370,1
312,315,phylloscopus humei,hume's warbler,0.947,psm8,2024,7,17,6,33.140866,76.449915,3370,1
351,354,phylloscopus humei,hume's warbler,0.9655,psm8,2024,7,17,6,33.140866,76.449915,3370,1
357,360,phylloscopus humei,hume's warbler,0.7249,psm8,2024,7,17,6,33.140866,76.449915,3370,1
360,363,phylloscopus humei,hume's warbler,0.9042,psm8,2024,7,17,6,33.140866,76.449915,3370,1
369,372,phylloscopus humei,hume's warbler,0.8863,psm8,2024,7,17,6,33.140866,76.449915,3370,1
378,381,phylloscopus humei,hume's warbler,0.8567,psm8,2024,7,17,6,33.140866,76.449915,3370,1
405,408,phylloscopus humei,hume's warbler,0.8601,psm8,2024,7,17,6,33.140866,76.449915,3370,1
414,417,phylloscopus humei,hume's warbler,0.519,psm8,2024,7,17,6,33.140866,76.449915,3370,1
438,441,tarsiger indicus,white-browed bush-robin,0.5448,psm8,2024,7,17,6,33.140866,76.449915,3370,0
519,522,phylloscopus examinandus,kamchatka leaf warbler,0.5416,psm8,2024,7,17,6,33.140866,76.449915,3370,0
525,528,phylloscopus humei,hume's warbler,0.8033,psm8,2024,7,17,6,33.140866,76.449915,3370,1
528,531,phylloscopus humei,hume's warbler,0.6523,psm8,2024,7,17,6,33.140866,76.449915,3370,1
546,549,phylloscopus humei,hume's warbler,0.7477,psm8,2024,7,17,6,33.140866,76.449915,3370,1
555,558,phylloscopus humei,hume's warbler,0.9093,psm8,2024,7,17,6,33.140866,76.449915,3370,1
573,576,tarsiger rufilatus,himalayan bluetail,0.6294,psm8,2024,7,17,6,33.140866,76.449915,3370,1
591,594,phoenicurus auroreus,daurian redstart,0.5997,psm8,2024,7,17,6,33.140866,76.449915,3370,0
609,612,ficedula tricolor,slaty-blue flycatcher,0.6859,psm8,2024,7,17,6,33.140866,76.449915,3370,1
618,621,tarsiger rufilatus,himalayan bluetail,0.8391,psm8,2024,7,17,6,33.140866,76.449915,3370,1
621,624,phoenicurus auroreus,daurian redstart,0.8739,psm8,2024,7,17,6,33.140866,76.449915,3370,0
627,630,phoenicurus auroreus,daurian redstart,0.875,psm8,2024,7,17,6,33.140866,76.449915,3370,0
636,639,phoenicurus auroreus,daurian redstart,0.7565,psm8,2024,7,17,6,33.140866,76.449915,3370,0
636,639,ficedula tricolor,slaty-blue flycatcher,0.6966,psm8,2024,7,17,6,33.140866,76.449915,3370,1
642,645,ficedula tricolor,slaty-blue flycatcher,0.9117,psm8,2024,7,17,6,33.140866,76.449915,3370,1
642,645,phoenicurus auroreus,daurian redstart,0.6554,psm8,2024,7,17,6,33.140866,76.449915,3370,0
648,651,drymophila rubricollis,bertoni's antbird,0.5299,psm8,2024,7,17,6,33.140866,76.449915,3370,0
651,654,cyanoptila cyanomelana,blue-and-white flycatcher,0.5915,psm8,2024,7,17,6,33.140866,76.449915,3370,0
762,765,phylloscopus humei,hume's warbler,0.6115,psm8,2024,7,17,6,33.140866,76.449915,3370,1
831,834,tarsiger indicus,white-browed bush-robin,0.5655,psm8,2024,7,17,6,33.140866,76.449915,3370,0
855,858,vireo flavifrons,yellow-throated vireo,0.6881,psm8,2024,7,17,6,33.140866,76.449915,3370,0
897,900,phylloscopus humei,hume's warbler,0.6865,psm8,2024,7,17,6,33.140866,76.449915,3370,1
183,186,zosterops japonicus,warbling white-eye,0.5392,psm8,2024,7,17,7,33.140866,76.449915,3370,0
219,222,periparus ater,coal tit,0.5104,psm8,2024,7,17,7,33.140866,76.449915,3370,1
312,315,contopus sordidulus,western wood-pewee,0.5505,psm8,2024,7,17,7,33.140866,76.449915,3370,0
417,420,phylloscopus magnirostris,large-billed leaf warbler,0.5941,psm8,2024,7,17,7,33.140866,76.449915,3370,1
441,444,phylloscopus magnirostris,large-billed leaf warbler,0.6879,psm8,2024,7,17,7,33.140866,76.449915,3370,1
447,450,phylloscopus magnirostris,large-billed leaf warbler,0.6772,psm8,2024,7,17,7,33.140866,76.449915,3370,1
477,480,phylloscopus magnirostris,large-billed leaf warbler,0.5236,psm8,2024,7,17,7,33.140866,76.449915,3370,1
495,498,phylloscopus magnirostris,large-billed leaf warbler,0.7393,psm8,2024,7,17,7,33.140866,76.449915,3370,1
519,522,phylloscopus magnirostris,large-billed leaf warbler,0.7029,psm8,2024,7,17,7,33.140866,76.449915,3370,1
528,531,phylloscopus magnirostris,large-billed leaf warbler,0.6735,psm8,2024,7,17,7,33.140866,76.449915,3370,1
543,546,phylloscopus magnirostris,large-billed leaf warbler,0.7661,psm8,2024,7,17,7,33.140866,76.449915,3370,1
561,564,phylloscopus magnirostris,large-billed leaf warbler,0.967,psm8,2024,7,17,7,33.140866,76.449915,3370,1
570,573,phylloscopus magnirostris,large-billed leaf warbler,0.7438,psm8,2024,7,17,7,33.140866,76.449915,3370,1
573,576,phylloscopus magnirostris,large-billed leaf warbler,0.5438,psm8,2024,7,17,7,33.140866,76.449915,3370,1
576,579,phylloscopus trochiloides,greenish warbler,0.6714,psm8,2024,7,17,7,33.140866,76.449915,3370,1
582,585,phylloscopus trochiloides,greenish warbler,0.5316,psm8,2024,7,17,7,33.140866,76.449915,3370,1
594,597,phylloscopus magnirostris,large-billed leaf warbler,0.8941,psm8,2024,7,17,7,33.140866,76.449915,3370,1
618,621,phylloscopus magnirostris,large-billed leaf warbler,0.8468,psm8,2024,7,17,7,33.140866,76.449915,3370,1
636,639,phylloscopus magnirostris,large-billed leaf warbler,0.7127,psm8,2024,7,17,7,33.140866,76.449915,3370,1
642,645,phylloscopus nitidus,green warbler,0.6263,psm8,2024,7,17,7,33.140866,76.449915,3370,0
642,645,phylloscopus magnirostris,large-billed leaf warbler,0.5857,psm8,2024,7,17,7,33.140866,76.449915,3370,1
651,654,phylloscopus trochiloides,greenish warbler,0.6561,psm8,2024,7,17,7,33.140866,76.449915,3370,1
657,660,phylloscopus nitidus,green warbler,0.6309,psm8,2024,7,17,7,33.140866,76.449915,3370,0
666,669,phylloscopus magnirostris,large-billed leaf warbler,0.724,psm8,2024,7,17,7,33.140866,76.449915,3370,1
672,675,phylloscopus trochiloides,greenish warbler,0.7429,psm8,2024,7,17,7,33.140866,76.449915,3370,1
675,678,phylloscopus trochiloides,greenish warbler,0.5649,psm8,2024,7,17,7,33.140866,76.449915,3370,1
681,684,phylloscopus trochiloides,greenish warbler,0.6888,psm8,2024,7,17,7,33.140866,76.449915,3370,1
681,684,phylloscopus nitidus,green warbler,0.6301,psm8,2024,7,17,7,33.140866,76.449915,3370,0
687,690,phylloscopus nitidus,green warbler,0.5538,psm8,2024,7,17,7,33.140866,76.449915,3370,0
690,693,phylloscopus trochiloides,greenish warbler,0.6612,psm8,2024,7,17,7,33.140866,76.449915,3370,1
693,696,phylloscopus magnirostris,large-billed leaf warbler,0.8074,psm8,2024,7,17,7,33.140866,76.449915,3370,1
699,702,phylloscopus trochiloides,greenish warbler,0.5293,psm8,2024,7,17,7,33.140866,76.449915,3370,1
705,708,phylloscopus trochiloides,greenish warbler,0.8163,psm8,2024,7,17,7,33.140866,76.449915,3370,1
711,714,phylloscopus magnirostris,large-billed leaf warbler,0.7218,psm8,2024,7,17,7,33.140866,76.449915,3370,1
720,723,phylloscopus magnirostris,large-billed leaf warbler,0.7672,psm8,2024,7,17,7,33.140866,76.449915,3370,1
732,735,phylloscopus nitidus,green warbler,0.7073,psm8,2024,7,17,7,33.140866,76.449915,3370,0
735,738,phylloscopus nitidus,green warbler,0.5572,psm8,2024,7,17,7,33.140866,76.449915,3370,0
738,741,phylloscopus trochiloides,greenish warbler,0.5009,psm8,2024,7,17,7,33.140866,76.449915,3370,1
741,744,phylloscopus magnirostris,large-billed leaf warbler,0.9156,psm8,2024,7,17,7,33.140866,76.449915,3370,1
750,753,elachura formosa,spotted elachura,0.803,psm8,2024,7,17,7,33.140866,76.449915,3370,0
762,765,phylloscopus magnirostris,large-billed leaf warbler,0.6152,psm8,2024,7,17,7,33.140866,76.449915,3370,1
783,786,phylloscopus magnirostris,large-billed leaf warbler,0.9248,psm8,2024,7,17,7,33.140866,76.449915,3370,1
792,795,phylloscopus magnirostris,large-billed leaf warbler,0.5336,psm8,2024,7,17,7,33.140866,76.449915,3370,1
798,801,phylloscopus magnirostris,large-billed leaf warbler,0.7902,psm8,2024,7,17,7,33.140866,76.449915,3370,1
798,801,elachura formosa,spotted elachura,0.7764,psm8,2024,7,17,7,33.140866,76.449915,3370,0
819,822,phylloscopus magnirostris,large-billed leaf warbler,0.6093,psm8,2024,7,17,7,33.140866,76.449915,3370,1
822,825,phylloscopus occipitalis,western crowned warbler,0.5002,psm8,2024,7,17,7,33.140866,76.449915,3370,1
837,840,phylloscopus magnirostris,large-billed leaf warbler,0.9506,psm8,2024,7,17,7,33.140866,76.449915,3370,1
846,849,phylloscopus magnirostris,large-billed leaf warbler,0.62,psm8,2024,7,17,7,33.140866,76.449915,3370,1
861,864,phylloscopus magnirostris,large-billed leaf warbler,0.7341,psm8,2024,7,17,7,33.140866,76.449915,3370,1
882,885,phylloscopus magnirostris,large-billed leaf warbler,0.8678,psm8,2024,7,17,7,33.140866,76.449915,3370,1
891,894,phylloscopus magnirostris,large-billed leaf warbler,0.676,psm8,2024,7,17,7,33.140866,76.449915,3370,1
162,165,pterodroma sandwichensis,hawaiian petrel,0.5956,psm8,2024,7,18,4,33.140866,76.449915,3370,0
216,219,pterodroma sandwichensis,hawaiian petrel,0.7728,psm8,2024,7,18,4,33.140866,76.449915,3370,0
309,312,pterodroma sandwichensis,hawaiian petrel,0.5344,psm8,2024,7,18,4,33.140866,76.449915,3370,0
705,708,pterodroma sandwichensis,hawaiian petrel,0.5336,psm8,2024,7,18,4,33.140866,76.449915,3370,0
777,780,pterodroma sandwichensis,hawaiian petrel,0.5783,psm8,2024,7,18,4,33.140866,76.449915,3370,0
741,744,pterodroma sandwichensis,hawaiian petrel,0.6412,psm8,2024,7,18,6,33.140866,76.449915,3370,0
834,837,pterodroma sandwichensis,hawaiian petrel,0.5321,psm8,2024,7,18,6,33.140866,76.449915,3370,0
99,102,coccothraustes vespertinus,evening grosbeak,0.5745,psm8,2024,7,18,7,33.140866,76.449915,3370,0
240,243,phylloscopus magnirostris,large-billed leaf warbler,0.6796,psm8,2024,7,19,5,33.140866,76.449915,3370,1
243,246,phylloscopus magnirostris,large-billed leaf warbler,0.7595,psm8,2024,7,19,5,33.140866,76.449915,3370,1
249,252,phylloscopus magnirostris,large-billed leaf warbler,0.6273,psm8,2024,7,19,5,33.140866,76.449915,3370,1
312,315,phylloscopus magnirostris,large-billed leaf warbler,0.624,psm8,2024,7,19,5,33.140866,76.449915,3370,1
327,330,phylloscopus magnirostris,large-billed leaf warbler,0.5951,psm8,2024,7,19,5,33.140866,76.449915,3370,1
354,357,phylloscopus magnirostris,large-billed leaf warbler,0.7687,psm8,2024,7,19,5,33.140866,76.449915,3370,1
360,363,phylloscopus magnirostris,large-billed leaf warbler,0.7379,psm8,2024,7,19,5,33.140866,76.449915,3370,1
366,369,phylloscopus magnirostris,large-billed leaf warbler,0.5196,psm8,2024,7,19,5,33.140866,76.449915,3370,1
417,420,phylloscopus magnirostris,large-billed leaf warbler,0.569,psm8,2024,7,19,5,33.140866,76.449915,3370,1
672,675,myadestes ralloides,andean solitaire,0.7026,psm8,2024,7,19,5,33.140866,76.449915,3370,0
840,843,brachypteryx hyperythra,rusty-bellied shortwing,0.6552,psm8,2024,7,19,5,33.140866,76.449915,3370,0
15,18,tarsiger rufilatus,himalayan bluetail,0.5239,psm8,2024,7,19,6,33.140866,76.449915,3370,1
153,156,phylloscopus magnirostris,large-billed leaf warbler,0.5307,psm8,2024,7,19,6,33.140866,76.449915,3370,1
624,627,phylloscopus magnirostris,large-billed leaf warbler,0.8318,psm8,2024,7,19,6,33.140866,76.449915,3370,1
675,678,tarsiger rufilatus,himalayan bluetail,0.5405,psm8,2024,7,19,6,33.140866,76.449915,3370,1
681,684,phylloscopus magnirostris,large-billed leaf warbler,0.6585,psm8,2024,7,19,6,33.140866,76.449915,3370,1
687,690,brachypteryx hyperythra,rusty-bellied shortwing,0.5455,psm8,2024,7,19,6,33.140866,76.449915,3370,0
750,753,phylloscopus magnirostris,large-billed leaf warbler,0.5299,psm8,2024,7,19,6,33.140866,76.449915,3370,1
786,789,phylloscopus magnirostris,large-billed leaf warbler,0.5768,psm8,2024,7,19,6,33.140866,76.449915,3370,1
795,798,phylloscopus magnirostris,large-billed leaf warbler,0.9861,psm8,2024,7,19,6,33.140866,76.449915,3370,1
828,831,phylloscopus magnirostris,large-billed leaf warbler,0.9425,psm8,2024,7,19,6,33.140866,76.449915,3370,1
834,837,phylloscopus magnirostris,large-billed leaf warbler,0.9252,psm8,2024,7,19,6,33.140866,76.449915,3370,1
843,846,phylloscopus magnirostris,large-billed leaf warbler,0.7627,psm8,2024,7,19,6,33.140866,76.449915,3370,1
849,852,phylloscopus magnirostris,large-billed leaf warbler,0.7018,psm8,2024,7,19,6,33.140866,76.449915,3370,1
855,858,phylloscopus magnirostris,large-billed leaf warbler,0.6193,psm8,2024,7,19,6,33.140866,76.449915,3370,1
864,867,phylloscopus magnirostris,large-billed leaf warbler,0.8804,psm8,2024,7,19,6,33.140866,76.449915,3370,1
873,876,phylloscopus magnirostris,large-billed leaf warbler,0.9873,psm8,2024,7,19,6,33.140866,76.449915,3370,1
891,894,phylloscopus magnirostris,large-billed leaf warbler,0.9496,psm8,2024,7,19,6,33.140866,76.449915,3370,1
9,12,phylloscopus magnirostris,large-billed leaf warbler,0.6991,psm8,2024,7,19,7,33.140866,76.449915,3370,1
36,39,phylloscopus magnirostris,large-billed leaf warbler,0.7927,psm8,2024,7,19,7,33.140866,76.449915,3370,1
57,60,phylloscopus magnirostris,large-billed leaf warbler,0.5986,psm8,2024,7,19,7,33.140866,76.449915,3370,1
72,75,phylloscopus occipitalis,western crowned warbler,0.5483,psm8,2024,7,19,7,33.140866,76.449915,3370,1
159,162,trochalopteron variegatum,variegated laughingthrush,0.6581,psm8,2024,7,19,7,33.140866,76.449915,3370,1
162,165,tarsiger rufilatus,himalayan bluetail,0.6482,psm8,2024,7,19,7,33.140866,76.449915,3370,1
189,192,vermivora chrysoptera,golden-winged warbler,0.6454,psm8,2024,7,19,7,33.140866,76.449915,3370,0
252,255,tarsiger rufilatus,himalayan bluetail,0.5512,psm8,2024,7,19,7,33.140866,76.449915,3370,1
261,264,tarsiger rufilatus,himalayan bluetail,0.7419,psm8,2024,7,19,7,33.140866,76.449915,3370,1
261,264,vermivora chrysoptera,golden-winged warbler,0.7368,psm8,2024,7,19,7,33.140866,76.449915,3370,0
390,393,phylloscopus magnirostris,large-billed leaf warbler,0.6616,psm8,2024,7,19,7,33.140866,76.449915,3370,1
435,438,locustella caudata,long-tailed bush warbler,0.5499,psm8,2024,7,19,7,33.140866,76.449915,3370,0
453,456,phylloscopus chloronotus,lemon-rumped warbler,0.5048,psm8,2024,7,19,7,33.140866,76.449915,3370,1
492,495,phylloscopus magnirostris,large-billed leaf warbler,0.6131,psm8,2024,7,19,7,33.140866,76.449915,3370,1
519,522,ficedula hyperythra,snowy-browed flycatcher,0.6221,psm8,2024,7,19,7,33.140866,76.449915,3370,0
576,579,tarsiger rufilatus,himalayan bluetail,0.5066,psm8,2024,7,19,7,33.140866,76.449915,3370,1
579,582,phylloscopus occipitalis,western crowned warbler,0.8041,psm8,2024,7,19,7,33.140866,76.449915,3370,1
606,609,phylloscopus occipitalis,western crowned warbler,0.7085,psm8,2024,7,19,7,33.140866,76.449915,3370,1
609,612,phylloscopus occipitalis,western crowned warbler,0.5639,psm8,2024,7,19,7,33.140866,76.449915,3370,1
663,666,trochalopteron affine,black-faced laughingthrush,0.5236,psm8,2024,7,19,7,33.140866,76.449915,3370,0
828,831,brachypteryx hyperythra,rusty-bellied shortwing,0.5874,psm8,2024,7,19,7,33.140866,76.449915,3370,0
117,120,phylloscopus magnirostris,large-billed leaf warbler,0.7982,psm8,2024,7,20,5,33.140866,76.449915,3370,1
171,174,phylloscopus magnirostris,large-billed leaf warbler,0.8191,psm8,2024,7,20,5,33.140866,76.449915,3370,1
180,183,phylloscopus magnirostris,large-billed leaf warbler,0.6965,psm8,2024,7,20,5,33.140866,76.449915,3370,1
267,270,phylloscopus magnirostris,large-billed leaf warbler,0.7266,psm8,2024,7,20,5,33.140866,76.449915,3370,1
309,312,elachura formosa,spotted elachura,0.5049,psm8,2024,7,20,5,33.140866,76.449915,3370,0
327,330,spinus spinus,eurasian siskin,0.5281,psm8,2024,7,20,5,33.140866,76.449915,3370,0
345,348,luscinia phaenicuroides,white-bellied redstart,0.8151,psm8,2024,7,20,5,33.140866,76.449915,3370,1
357,360,luscinia phaenicuroides,white-bellied redstart,0.5723,psm8,2024,7,20,5,33.140866,76.449915,3370,1
375,378,luscinia phaenicuroides,white-bellied redstart,0.6547,psm8,2024,7,20,5,33.140866,76.449915,3370,1
396,399,luscinia phaenicuroides,white-bellied redstart,0.5807,psm8,2024,7,20,5,33.140866,76.449915,3370,1
408,411,luscinia phaenicuroides,white-bellied redstart,0.7129,psm8,2024,7,20,5,33.140866,76.449915,3370,1
420,423,luscinia phaenicuroides,white-bellied redstart,0.5547,psm8,2024,7,20,5,33.140866,76.449915,3370,1
