,Start (s),End (s),Common name,Confidence,ID,Month,Day,Time,Latitude,Longitude,Elevation,Habitant,Elevation_type,Duration (s)
1133,684.0,693.0,greenish warbler,0.8036,psh7,6,22,5,33.13693,76.462555,3600,1,high,9.0
1134,702.0,708.0,greenish warbler,0.9643,psh7,6,22,5,33.13693,76.462555,3600,1,high,6.0
1135,735.0,741.0,greenish warbler,0.8786,psh7,6,22,5,33.13693,76.462555,3600,1,high,6.0
1136,864.0,870.0,greenish warbler,0.8854,psh7,6,22,5,33.13693,76.462555,3600,1,high,6.0
1137,726.0,732.0,greenish warbler,0.9816,psh7,6,22,6,33.13693,76.462555,3600,1,high,6.0
1138,870.0,876.0,greenish warbler,0.9216,psh7,6,22,6,33.13693,76.462555,3600,1,high,6.0
1139,618.0,624.0,greenish warbler,0.9524,psh7,6,22,7,33.13693,76.462555,3600,1,high,6.0
1140,225.0,234.0,greenish warbler,0.8414,psh7,6,23,5,33.13693,76.462555,3600,1,high,9.0
1141,249.0,255.0,greenish warbler,0.9872,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1142,261.0,267.0,greenish warbler,0.8789,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1143,318.0,324.0,greenish warbler,0.948,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1144,327.0,333.0,greenish warbler,0.8929,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1145,345.0,351.0,greenish warbler,0.9121,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1146,354.0,360.0,greenish warbler,0.8394,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1147,420.0,426.0,greenish warbler,0.9203,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1148,435.0,441.0,greenish warbler,0.8943,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1149,444.0,450.0,greenish warbler,0.8522,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1150,465.0,471.0,greenish warbler,0.8805,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1151,765.0,771.0,greenish warbler,0.8937,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1152,804.0,810.0,greenish warbler,0.9077,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1153,858.0,864.0,greenish warbler,0.9076,psh7,6,23,5,33.13693,76.462555,3600,1,high,6.0
1154,885.0,894.0,greenish warbler,0.9182,psh7,6,23,5,33.13693,76.462555,3600,1,high,9.0
1155,807.0,816.0,western crowned warbler,0.9515,psh7,6,23,6,33.13693,76.462555,3600,1,high,9.0
1156,81.0,87.0,greenish warbler,0.8009,psh7,6,25,5,33.13693,76.462555,3600,1,high,6.0
1157,174.0,180.0,greenish warbler,0.8351,psh7,6,25,7,33.13693,76.462555,3600,1,high,6.0
1158,72.0,78.0,greenish warbler,0.9589,psh7,6,26,5,33.13693,76.462555,3600,1,high,6.0
1159,81.0,93.0,greenish warbler,0.9736,psh7,6,26,5,33.13693,76.462555,3600,1,high,12.0
1160,105.0,117.0,greenish warbler,0.8941,psh7,6,26,5,33.13693,76.462555,3600,1,high,12.0
1161,120.0,126.0,greenish warbler,0.8332,psh7,6,26,5,33.13693,76.462555,3600,1,high,6.0
1162,138.0,156.0,greenish warbler,0.9268,psh7,6,26,5,33.13693,76.462555,3600,1,high,18.0
1163,162.0,168.0,greenish warbler,0.894,psh7,6,26,5,33.13693,76.462555,3600,1,high,6.0
1164,171.0,177.0,greenish warbler,0.9251,psh7,6,26,5,33.13693,76.462555,3600,1,high,6.0
1165,183.0,192.0,greenish warbler,0.8404,psh7,6,26,5,33.13693,76.462555,3600,1,high,9.0
1166,198.0,210.0,greenish warbler,0.8339,psh7,6,26,5,33.13693,76.462555,3600,1,high,12.0
1167,240.0,246.0,greenish warbler,0.8051,psh7,6,26,5,33.13693,76.462555,3600,1,high,6.0
1168,312.0,318.0,greenish warbler,0.9348,psh7,6,26,5,33.13693,76.462555,3600,1,high,6.0
1169,405.0,414.0,greenish warbler,0.9415,psh7,6,26,5,33.13693,76.462555,3600,1,high,9.0
1170,663.0,669.0,greenish warbler,0.9323,psh7,6,26,5,33.13693,76.462555,3600,1,high,6.0
1171,648.0,654.0,greenish warbler,0.8118,psh7,6,26,6,33.13693,76.462555,3600,1,high,6.0
1172,852.0,858.0,greenish warbler,0.891,psh7,6,26,6,33.13693,76.462555,3600,1,high,6.0
1173,75.0,81.0,greenish warbler,0.8347,psh7,6,26,7,33.13693,76.462555,3600,1,high,6.0
1174,747.0,753.0,greenish warbler,0.9036,psh7,6,26,7,33.13693,76.462555,3600,1,high,6.0
1175,774.0,780.0,greenish warbler,0.8383,psh7,6,27,5,33.13693,76.462555,3600,1,high,6.0
1176,324.0,330.0,greenish warbler,0.8155,psh7,6,28,5,33.13693,76.462555,3600,1,high,6.0
1177,657.0,663.0,greenish warbler,0.8155,psh7,6,28,5,33.13693,76.462555,3600,1,high,6.0
1178,792.0,798.0,hume's warbler,0.9045,psh7,6,29,5,33.13693,76.462555,3600,1,high,6.0
1179,261.0,267.0,hume's warbler,0.8084,psh7,6,29,6,33.13693,76.462555,3600,1,high,6.0
1180,366.0,372.0,greenish warbler,0.8617,psh7,6,29,6,33.13693,76.462555,3600,1,high,6.0
1181,540.0,546.0,hume's warbler,0.8121,psh7,6,29,6,33.13693,76.462555,3600,1,high,6.0
1182,681.0,717.0,hume's warbler,0.9547,psh7,6,29,6,33.13693,76.462555,3600,1,high,36.0
1183,312.0,318.0,greenish warbler,0.857,psh7,6,30,5,33.13693,76.462555,3600,1,high,6.0
1184,672.0,678.0,greenish warbler,0.8525,psh7,6,30,5,33.13693,76.462555,3600,1,high,6.0
1185,723.0,729.0,greenish warbler,0.9427,psh7,6,30,5,33.13693,76.462555,3600,1,high,6.0
1186,666.0,672.0,greenish warbler,0.9707,psh7,7,2,5,33.13693,76.462555,3600,1,high,6.0
1187,54.0,63.0,greenish warbler,0.852,psh7,7,4,5,33.13693,76.462555,3600,1,high,9.0
1188,96.0,102.0,greenish warbler,0.8607,psh7,7,4,5,33.13693,76.462555,3600,1,high,6.0
1189,141.0,153.0,greenish warbler,0.8041,psh7,7,4,5,33.13693,76.462555,3600,1,high,12.0
1190,363.0,372.0,greenish warbler,0.8353,psh7,7,4,5,33.13693,76.462555,3600,1,high,9.0
1191,405.0,411.0,greenish warbler,0.8136,psh7,7,4,5,33.13693,76.462555,3600,1,high,6.0
1192,438.0,444.0,greenish warbler,0.8891,psh7,7,4,5,33.13693,76.462555,3600,1,high,6.0
1193,690.0,696.0,greenish warbler,0.9262,psh7,7,4,5,33.13693,76.462555,3600,1,high,6.0
1194,705.0,711.0,greenish warbler,0.8723,psh7,7,4,5,33.13693,76.462555,3600,1,high,6.0
1195,729.0,735.0,greenish warbler,0.8394,psh7,7,4,5,33.13693,76.462555,3600,1,high,6.0
1196,738.0,750.0,greenish warbler,0.9273,psh7,7,4,5,33.13693,76.462555,3600,1,high,12.0
1197,753.0,762.0,greenish warbler,0.8283,psh7,7,4,5,33.13693,76.462555,3600,1,high,9.0
1198,765.0,771.0,greenish warbler,0.8015,psh7,7,4,5,33.13693,76.462555,3600,1,high,6.0
1199,774.0,783.0,greenish warbler,0.8894,psh7,7,4,5,33.13693,76.462555,3600,1,high,9.0
1200,48.0,57.0,greenish warbler,0.8876,psh7,7,5,5,33.13693,76.462555,3600,1,high,9.0
1201,540.0,546.0,greenish warbler,0.8556,psh7,7,5,5,33.13693,76.462555,3600,1,high,6.0
1202,558.0,564.0,greenish warbler,0.8534,psh7,7,5,5,33.13693,76.462555,3600,1,high,6.0
1203,600.0,606.0,greenish warbler,0.8633,psh7,7,5,5,33.13693,76.462555,3600,1,high,6.0
1204,744.0,753.0,greenish warbler,0.9549,psh7,7,5,5,33.13693,76.462555,3600,1,high,9.0
1205,762.0,768.0,greenish warbler,0.9539,psh7,7,5,5,33.13693,76.462555,3600,1,high,6.0
1206,807.0,813.0,greenish warbler,0.9663,psh7,7,5,5,33.13693,76.462555,3600,1,high,6.0
1207,837.0,843.0,greenish warbler,0.9965,psh7,7,5,5,33.13693,76.462555,3600,1,high,6.0
1208,864.0,873.0,greenish warbler,0.8898,psh7,7,5,5,33.13693,76.462555,3600,1,high,9.0
1209,78.0,87.0,greenish warbler,0.9044,psh7,7,8,5,33.13693,76.462555,3600,1,high,9.0
1210,405.0,411.0,hume's warbler,0.9358,psh7,7,8,7,33.13693,76.462555,3600,1,high,6.0
1211,882.0,888.0,greenish warbler,0.9298,psh7,7,9,5,33.13693,76.462555,3600,1,high,6.0
1212,636.0,642.0,hume's warbler,0.9265,psh7,7,10,7,33.13693,76.462555,3600,1,high,6.0
1213,789.0,795.0,greenish warbler,0.8946,psh7,7,12,6,33.13693,76.462555,3600,1,high,6.0
1214,36.0,42.0,hume's warbler,0.9421,psh7,7,12,7,33.13693,76.462555,3600,1,high,6.0
1215,357.0,363.0,hume's warbler,0.9285,psh7,7,13,7,33.13693,76.462555,3600,1,high,6.0
1216,408.0,414.0,hume's warbler,0.9434,psh7,7,13,7,33.13693,76.462555,3600,1,high,6.0
1217,765.0,777.0,hume's warbler,0.9698,psh7,7,13,7,33.13693,76.462555,3600,1,high,12.0
1218,780.0,792.0,hume's warbler,0.8247,psh7,7,13,7,33.13693,76.462555,3600,1,high,12.0
1219,630.0,636.0,greenish warbler,0.9508,psh7,7,14,5,33.13693,76.462555,3600,1,high,6.0
1220,585.0,591.0,hume's warbler,0.9352,psh7,7,15,6,33.13693,76.462555,3600,1,high,6.0
1221,612.0,618.0,hume's warbler,0.906,psh7,7,15,6,33.13693,76.462555,3600,1,high,6.0
1222,621.0,627.0,hume's warbler,0.8566,psh7,7,15,6,33.13693,76.462555,3600,1,high,6.0
1223,633.0,645.0,hume's warbler,0.887,psh7,7,15,6,33.13693,76.462555,3600,1,high,12.0
1224,750.0,759.0,hume's warbler,0.8272,psh7,7,15,6,33.13693,76.462555,3600,1,high,9.0
1225,387.0,393.0,hume's warbler,0.8691,psh7,7,18,7,33.13693,76.462555,3600,1,high,6.0
1226,21.0,27.0,greenish warbler,0.9589,psh7,7,21,6,33.13693,76.462555,3600,1,high,6.0
1227,423.0,429.0,himalayan monal,0.8369,psh9,6,7,5,33.133334,76.463461,3744,1,high,6.0
1228,189.0,195.0,common rosefinch,0.8612,psh9,6,7,6,33.133334,76.463461,3744,1,high,6.0
1229,255.0,264.0,common rosefinch,0.8037,psh9,6,7,6,33.133334,76.463461,3744,1,high,9.0
1230,399.0,405.0,variegated laughingthrush,0.8811,psh9,6,7,7,33.133334,76.463461,3744,1,high,6.0
1231,423.0,429.0,variegated laughingthrush,0.9295,psh9,6,7,7,33.133334,76.463461,3744,1,high,6.0
1232,18.0,27.0,greenish warbler,0.9368,psh9,6,8,7,33.133334,76.463461,3744,1,high,9.0
1233,192.0,198.0,greenish warbler,0.8975,psh9,6,8,7,33.133334,76.463461,3744,1,high,6.0
1234,231.0,237.0,variegated laughingthrush,0.9517,psh9,6,9,7,33.133334,76.463461,3744,1,high,6.0
1235,240.0,249.0,variegated laughingthrush,0.9995,psh9,6,9,7,33.133334,76.463461,3744,1,high,9.0
1236,255.0,276.0,variegated laughingthrush,0.9688,psh9,6,9,7,33.133334,76.463461,3744,1,high,21.0
1237,279.0,291.0,variegated laughingthrush,0.9023,psh9,6,9,7,33.133334,76.463461,3744,1,high,12.0
1238,336.0,348.0,variegated laughingthrush,0.9675,psh9,6,9,7,33.133334,76.463461,3744,1,high,12.0
1239,351.0,360.0,variegated laughingthrush,0.8757,psh9,6,9,7,33.133334,76.463461,3744,1,high,9.0
1240,369.0,375.0,variegated laughingthrush,0.985,psh9,6,9,7,33.133334,76.463461,3744,1,high,6.0
1241,378.0,384.0,variegated laughingthrush,0.9297,psh9,6,9,7,33.133334,76.463461,3744,1,high,6.0
1242,408.0,417.0,variegated laughingthrush,0.9099,psh9,6,9,7,33.133334,76.463461,3744,1,high,9.0
1243,456.0,462.0,variegated laughingthrush,0.9805,psh9,6,9,7,33.133334,76.463461,3744,1,high,6.0
1244,471.0,480.0,variegated laughingthrush,0.923,psh9,6,9,7,33.133334,76.463461,3744,1,high,9.0
1245,120.0,129.0,greenish warbler,0.8302,psh9,6,10,6,33.133334,76.463461,3744,1,high,9.0
1246,150.0,156.0,greenish warbler,0.9124,psh9,6,10,6,33.133334,76.463461,3744,1,high,6.0
1247,384.0,390.0,greenish warbler,0.8161,psh9,6,10,6,33.133334,76.463461,3744,1,high,6.0
1248,516.0,522.0,greenish warbler,0.8515,psh9,6,11,6,33.133334,76.463461,3744,1,high,6.0
1249,681.0,687.0,variegated laughingthrush,0.9143,psh9,6,11,6,33.133334,76.463461,3744,1,high,6.0
1250,708.0,714.0,variegated laughingthrush,0.9092,psh9,6,11,6,33.133334,76.463461,3744,1,high,6.0
1251,747.0,753.0,variegated laughingthrush,0.9495,psh9,6,11,6,33.133334,76.463461,3744,1,high,6.0
1252,795.0,804.0,variegated laughingthrush,0.8182,psh9,6,11,6,33.133334,76.463461,3744,1,high,9.0
1253,834.0,840.0,variegated laughingthrush,0.9412,psh9,6,11,6,33.133334,76.463461,3744,1,high,6.0
1254,849.0,858.0,variegated laughingthrush,0.9655,psh9,6,11,6,33.133334,76.463461,3744,1,high,9.0
1255,867.0,882.0,variegated laughingthrush,0.9623,psh9,6,11,6,33.133334,76.463461,3744,1,high,15.0
1256,885.0,891.0,variegated laughingthrush,0.8798,psh9,6,11,6,33.133334,76.463461,3744,1,high,6.0
1257,12.0,18.0,variegated laughingthrush,0.9914,psh9,6,11,7,33.133334,76.463461,3744,1,high,6.0
1258,24.0,33.0,variegated laughingthrush,0.8912,psh9,6,11,7,33.133334,76.463461,3744,1,high,9.0
1259,42.0,48.0,variegated laughingthrush,0.9883,psh9,6,11,7,33.133334,76.463461,3744,1,high,6.0
1260,183.0,189.0,variegated laughingthrush,0.9858,psh9,6,15,6,33.133334,76.463461,3744,1,high,6.0
1261,192.0,198.0,variegated laughingthrush,0.9693,psh9,6,15,6,33.133334,76.463461,3744,1,high,6.0
1262,216.0,225.0,variegated laughingthrush,0.801,psh9,6,15,6,33.133334,76.463461,3744,1,high,9.0
1263,252.0,258.0,variegated laughingthrush,0.9629,psh9,6,15,6,33.133334,76.463461,3744,1,high,6.0
1264,108.0,114.0,greenish warbler,0.8891,psh9,6,16,6,33.133334,76.463461,3744,1,high,6.0
1265,189.0,195.0,himalayan monal,0.9493,psh9,6,16,6,33.133334,76.463461,3744,1,high,6.0
1266,363.0,375.0,greenish warbler,0.8365,psh9,6,18,6,33.133334,76.463461,3744,1,high,12.0
1267,384.0,414.0,greenish warbler,0.8585,psh9,6,18,6,33.133334,76.463461,3744,1,high,30.0
1268,477.0,492.0,himalayan monal,0.9671,psh9,6,18,6,33.133334,76.463461,3744,1,high,15.0
1269,702.0,708.0,variegated laughingthrush,0.972,psh9,6,18,6,33.133334,76.463461,3744,1,high,6.0
1270,735.0,741.0,variegated laughingthrush,0.8561,psh9,6,18,6,33.133334,76.463461,3744,1,high,6.0
1271,765.0,771.0,variegated laughingthrush,0.9302,psh9,6,18,6,33.133334,76.463461,3744,1,high,6.0
1272,780.0,786.0,variegated laughingthrush,0.8178,psh9,6,18,6,33.133334,76.463461,3744,1,high,6.0
1273,798.0,804.0,variegated laughingthrush,0.8131,psh9,6,18,6,33.133334,76.463461,3744,1,high,6.0
1274,807.0,813.0,variegated laughingthrush,0.8665,psh9,6,18,6,33.133334,76.463461,3744,1,high,6.0
1275,828.0,834.0,variegated laughingthrush,0.8276,psh9,6,18,6,33.133334,76.463461,3744,1,high,6.0
1276,891.0,897.0,variegated laughingthrush,0.855,psh9,6,18,6,33.133334,76.463461,3744,1,high,6.0
1277,87.0,96.0,buff-barred warbler,0.8,psh9,6,19,6,33.133334,76.463461,3744,1,high,9.0
1278,204.0,216.0,buff-barred warbler,0.818,psh9,6,19,6,33.133334,76.463461,3744,1,high,12.0
1279,231.0,246.0,buff-barred warbler,0.913,psh9,6,19,6,33.133334,76.463461,3744,1,high,15.0
1280,249.0,261.0,buff-barred warbler,0.9269,psh9,6,19,6,33.133334,76.463461,3744,1,high,12.0
1281,267.0,273.0,buff-barred warbler,0.883,psh9,6,19,6,33.133334,76.463461,3744,1,high,6.0
1282,693.0,699.0,variegated laughingthrush,0.9911,psh9,6,19,6,33.133334,76.463461,3744,1,high,6.0
1283,720.0,729.0,variegated laughingthrush,0.8936,psh9,6,19,6,33.133334,76.463461,3744,1,high,9.0
1284,732.0,738.0,variegated laughingthrush,0.991,psh9,6,19,6,33.133334,76.463461,3744,1,high,6.0
1285,747.0,756.0,variegated laughingthrush,0.8882,psh9,6,19,6,33.133334,76.463461,3744,1,high,9.0
1286,759.0,765.0,variegated laughingthrush,0.8983,psh9,6,19,6,33.133334,76.463461,3744,1,high,6.0
1287,768.0,774.0,variegated laughingthrush,0.9934,psh9,6,19,6,33.133334,76.463461,3744,1,high,6.0
1288,798.0,804.0,variegated laughingthrush,0.9254,psh9,6,19,6,33.133334,76.463461,3744,1,high,6.0
1289,810.0,816.0,variegated laughingthrush,0.9795,psh9,6,19,6,33.133334,76.463461,3744,1,high,6.0
1290,894.0,900.0,variegated laughingthrush,0.9215,psh9,6,19,6,33.133334,76.463461,3744,1,high,6.0
1291,222.0,231.0,greenish warbler,0.8108,psh9,6,20,6,33.133334,76.463461,3744,1,high,9.0
1292,390.0,396.0,greenish warbler,0.8956,psh9,6,20,7,33.133334,76.463461,3744,1,high,6.0
1293,123.0,141.0,greenish warbler,0.8064,psh9,6,21,7,33.133334,76.463461,3744,1,high,18.0
1294,147.0,153.0,greenish warbler,0.9579,psh9,6,21,7,33.133334,76.463461,3744,1,high,6.0
1295,345.0,351.0,greenish warbler,0.9638,psh9,6,21,7,33.133334,76.463461,3744,1,high,6.0
1296,354.0,366.0,greenish warbler,0.8837,psh9,6,21,7,33.133334,76.463461,3744,1,high,12.0
1297,372.0,378.0,greenish warbler,0.9452,psh9,6,21,7,33.133334,76.463461,3744,1,high,6.0
1298,381.0,387.0,greenish warbler,0.8242,psh9,6,21,7,33.133334,76.463461,3744,1,high,6.0
1299,561.0,567.0,variegated laughingthrush,0.9473,psh9,6,22,6,33.133334,76.463461,3744,1,high,6.0
1300,714.0,720.0,greenish warbler,0.9433,psh9,6,25,6,33.133334,76.463461,3744,1,high,6.0
1301,183.0,189.0,greenish warbler,0.9611,psh9,6,26,6,33.133334,76.463461,3744,1,high,6.0
1302,822.0,831.0,greenish warbler,0.8068,psh9,6,26,6,33.133334,76.463461,3744,1,high,9.0
1303,858.0,864.0,greenish warbler,0.8811,psh9,6,26,6,33.133334,76.463461,3744,1,high,6.0
1304,417.0,426.0,greenish warbler,0.8272,psh9,6,26,7,33.133334,76.463461,3744,1,high,9.0
1305,807.0,813.0,variegated laughingthrush,0.8787,psh9,6,27,6,33.133334,76.463461,3744,1,high,6.0
1306,369.0,375.0,buff-barred warbler,0.9405,psh9,6,27,7,33.133334,76.463461,3744,1,high,6.0
1307,381.0,387.0,buff-barred warbler,0.9112,psh9,6,27,7,33.133334,76.463461,3744,1,high,6.0
1308,765.0,774.0,variegated laughingthrush,0.8199,psh9,6,27,7,33.133334,76.463461,3744,1,high,9.0
1309,816.0,822.0,variegated laughingthrush,0.9511,psh9,6,27,7,33.133334,76.463461,3744,1,high,6.0
1310,825.0,834.0,variegated laughingthrush,0.9916,psh9,6,27,7,33.133334,76.463461,3744,1,high,9.0
1311,837.0,843.0,variegated laughingthrush,0.922,psh9,6,27,7,33.133334,76.463461,3744,1,high,6.0
1312,846.0,855.0,variegated laughingthrush,0.8513,psh9,6,27,7,33.133334,76.463461,3744,1,high,9.0
1313,861.0,867.0,variegated laughingthrush,0.9733,psh9,6,27,7,33.133334,76.463461,3744,1,high,6.0
1314,873.0,882.0,variegated laughingthrush,0.9994,psh9,6,27,7,33.133334,76.463461,3744,1,high,9.0
1315,780.0,786.0,variegated laughingthrush,0.9647,psh9,6,29,5,33.133334,76.463461,3744,1,high,6.0
1316,798.0,807.0,variegated laughingthrush,0.9712,psh9,6,29,5,33.133334,76.463461,3744,1,high,9.0
1317,816.0,822.0,variegated laughingthrush,0.8346,psh9,6,29,5,33.133334,76.463461,3744,1,high,6.0
1318,828.0,834.0,variegated laughingthrush,0.9477,psh9,6,29,5,33.133334,76.463461,3744,1,high,6.0
1319,837.0,846.0,variegated laughingthrush,0.9467,psh9,6,29,5,33.133334,76.463461,3744,1,high,9.0
1320,864.0,870.0,greenish warbler,0.8656,psh9,6,30,6,33.133334,76.463461,3744,1,high,6.0
1321,507.0,513.0,greenish warbler,0.8834,psh9,7,1,6,33.133334,76.463461,3744,1,high,6.0
1322,57.0,63.0,olive-backed pipit,0.8799,psh9,7,1,7,33.133334,76.463461,3744,1,high,6.0
1323,69.0,75.0,olive-backed pipit,0.9993,psh9,7,1,7,33.133334,76.463461,3744,1,high,6.0
1324,147.0,153.0,olive-backed pipit,0.8846,psh9,7,1,7,33.133334,76.463461,3744,1,high,6.0
1325,27.0,39.0,variegated laughingthrush,0.9342,psh9,7,2,6,33.133334,76.463461,3744,1,high,12.0
1326,72.0,81.0,variegated laughingthrush,0.8251,psh9,7,2,6,33.133334,76.463461,3744,1,high,9.0
1327,681.0,687.0,greenish warbler,0.893,psh9,7,3,6,33.133334,76.463461,3744,1,high,6.0
1328,6.0,12.0,olive-backed pipit,0.9204,psh9,7,3,7,33.133334,76.463461,3744,1,high,6.0
1329,21.0,27.0,olive-backed pipit,0.9519,psh9,7,3,7,33.133334,76.463461,3744,1,high,6.0
1330,105.0,111.0,olive-backed pipit,0.9816,psh9,7,3,7,33.133334,76.463461,3744,1,high,6.0
1331,210.0,216.0,variegated laughingthrush,0.9578,psh9,7,3,7,33.133334,76.463461,3744,1,high,6.0
1332,369.0,375.0,variegated laughingthrush,0.8005,psh9,7,3,7,33.133334,76.463461,3744,1,high,6.0
1333,441.0,447.0,variegated laughingthrush,0.9516,psh9,7,3,7,33.133334,76.463461,3744,1,high,6.0
1334,510.0,516.0,olive-backed pipit,0.9359,psh9,7,3,7,33.133334,76.463461,3744,1,high,6.0
1335,741.0,747.0,common rosefinch,0.8953,psh9,7,4,5,33.133334,76.463461,3744,1,high,6.0
1336,531.0,537.0,greenish warbler,0.8884,psh9,7,4,6,33.133334,76.463461,3744,1,high,6.0
1337,213.0,219.0,greenish warbler,0.9147,psh9,7,5,7,33.133334,76.463461,3744,1,high,6.0
1338,471.0,480.0,greenish warbler,0.9173,psh9,7,6,7,33.133334,76.463461,3744,1,high,9.0
1339,486.0,492.0,greenish warbler,0.8401,psh9,7,6,7,33.133334,76.463461,3744,1,high,6.0
1340,687.0,693.0,greenish warbler,0.913,psh9,7,7,6,33.133334,76.463461,3744,1,high,6.0
1341,729.0,756.0,greenish warbler,0.8315,psh9,7,7,6,33.133334,76.463461,3744,1,high,27.0
1342,762.0,783.0,greenish warbler,0.8414,psh9,7,7,6,33.133334,76.463461,3744,1,high,21.0
1343,66.0,72.0,greenish warbler,0.8201,psh9,7,9,6,33.133334,76.463461,3744,1,high,6.0
1344,405.0,411.0,variegated laughingthrush,0.8261,psh9,7,11,7,33.133334,76.463461,3744,1,high,6.0
1345,492.0,501.0,greenish warbler,0.9499,psh9,7,12,7,33.133334,76.463461,3744,1,high,9.0
1346,873.0,879.0,common rosefinch,0.8095,psh9,7,12,7,33.133334,76.463461,3744,1,high,6.0
1347,324.0,333.0,common rosefinch,0.8998,psh9,7,15,6,33.133334,76.463461,3744,1,high,9.0
1348,366.0,372.0,common rosefinch,0.9123,psh9,7,15,6,33.133334,76.463461,3744,1,high,6.0
1349,390.0,396.0,common rosefinch,0.9176,psh9,7,15,6,33.133334,76.463461,3744,1,high,6.0
1350,744.0,750.0,olive-backed pipit,0.8954,psh9,7,15,7,33.133334,76.463461,3744,1,high,6.0
1351,462.0,468.0,common rosefinch,0.8134,psh9,7,16,6,33.133334,76.463461,3744,1,high,6.0
1352,564.0,573.0,olive-backed pipit,0.8752,psh9,7,16,6,33.133334,76.463461,3744,1,high,9.0
1353,837.0,843.0,olive-backed pipit,0.8958,psh9,7,16,6,33.133334,76.463461,3744,1,high,6.0
1354,105.0,111.0,olive-backed pipit,0.972,psh9,7,17,7,33.133334,76.463461,3744,1,high,6.0
1355,414.0,420.0,greenish warbler,0.9355,psh9,7,18,7,33.133334,76.463461,3744,1,high,6.0
1356,657.0,663.0,eurasian kestrel,0.9011,psh9,7,18,7,33.133334,76.463461,3744,1,high,6.0
1357,678.0,687.0,eurasian kestrel,0.9417,psh9,7,18,7,33.133334,76.463461,3744,1,high,9.0
1358,819.0,825.0,variegated laughingthrush,0.9862,psh9,7,19,7,33.133334,76.463461,3744,1,high,6.0
1359,294.0,300.0,olive-backed pipit,0.953,psh9,7,21,6,33.133334,76.463461,3744,1,high,6.0
1360,198.0,204.0,common rosefinch,0.8303,psh9,7,22,7,33.133334,76.463461,3744,1,high,6.0
1361,654.0,660.0,olive-backed pipit,0.8913,psh9,7,24,7,33.133334,76.463461,3744,1,high,6.0
1362,831.0,840.0,greenish warbler,0.9362,psh9,7,29,7,33.133334,76.463461,3744,1,high,9.0
1363,855.0,861.0,greenish warbler,0.8889,psh9,7,29,7,33.133334,76.463461,3744,1,high,6.0
1364,339.0,345.0,common rosefinch,0.8276,psh9,7,30,5,33.133334,76.463461,3744,1,high,6.0
1365,372.0,378.0,common rosefinch,0.894,psh9,7,30,5,33.133334,76.463461,3744,1,high,6.0
1366,168.0,174.0,olive-backed pipit,0.9749,psh9,7,31,7,33.133334,76.463461,3744,1,high,6.0
1367,237.0,243.0,olive-backed pipit,0.8857,psh9,7,31,7,33.133334,76.463461,3744,1,high,6.0
1368,285.0,291.0,olive-backed pipit,0.8307,psh9,7,31,7,33.133334,76.463461,3744,1,high,6.0
1369,303.0,312.0,common rosefinch,0.81,psh9,8,4,6,33.133334,76.463461,3744,1,high,9.0
1370,57.0,63.0,common rosefinch,0.912,psh9,8,5,6,33.133334,76.463461,3744,1,high,6.0
1371,75.0,84.0,common rosefinch,0.8261,psh9,8,5,6,33.133334,76.463461,3744,1,high,9.0
1372,105.0,111.0,common rosefinch,0.8902,psh9,8,5,6,33.133334,76.463461,3744,1,high,6.0
1373,117.0,126.0,common rosefinch,0.8165,psh9,8,5,6,33.133334,76.463461,3744,1,high,9.0
1374,129.0,135.0,common rosefinch,0.9495,psh9,8,5,6,33.133334,76.463461,3744,1,high,6.0
1375,144.0,159.0,common rosefinch,0.964,psh9,8,5,6,33.133334,76.463461,3744,1,high,15.0
