Start (s),End (s),Common name,Confidence,ID,Month,Day,Time,Latitude,Longitude,Elevation,Habitant,Elevation_type
687.0,690.0,green warbler,0.7249,psh10,6,5,5,33.13514,76.463139,3664,0,high
687.0,690.0,greenish warbler,0.5706,psh10,6,5,5,33.13514,76.463139,3664,1,high
726.0,729.0,greenish warbler,0.6085,psh10,6,5,5,33.13514,76.463139,3664,1,high
750.0,753.0,green warbler,0.7166,psh10,6,5,5,33.13514,76.463139,3664,0,high
759.0,762.0,greenish warbler,0.6238,psh10,6,5,5,33.13514,76.463139,3664,1,high
774.0,777.0,eurasian bullfinch,0.7241,psh10,6,5,5,33.13514,76.463139,3664,0,high
777.0,780.0,green warbler,0.8616,psh10,6,5,5,33.13514,76.463139,3664,0,high
780.0,783.0,greenish warbler,0.5829,psh10,6,5,5,33.13514,76.463139,3664,1,high
789.0,792.0,green warbler,0.8166,psh10,6,5,5,33.13514,76.463139,3664,0,high
816.0,819.0,greenish warbler,0.5651,psh10,6,5,5,33.13514,76.463139,3664,1,high
819.0,822.0,green warbler,0.8909,psh10,6,5,5,33.13514,76.463139,3664,0,high
819.0,822.0,greenish warbler,0.7374,psh10,6,5,5,33.13514,76.463139,3664,1,high
825.0,828.0,green warbler,0.5477,psh10,6,5,5,33.13514,76.463139,3664,0,high
828.0,831.0,green warbler,0.9132,psh10,6,5,5,33.13514,76.463139,3664,0,high
843.0,846.0,greenish warbler,0.5557,psh10,6,5,5,33.13514,76.463139,3664,1,high
855.0,858.0,green warbler,0.9089,psh10,6,5,5,33.13514,76.463139,3664,0,high
858.0,861.0,eurasian bullfinch,0.8448,psh10,6,5,5,33.13514,76.463139,3664,0,high
864.0,867.0,green warbler,0.6696,psh10,6,5,5,33.13514,76.463139,3664,0,high
873.0,876.0,green warbler,0.8766,psh10,6,5,5,33.13514,76.463139,3664,0,high
885.0,888.0,green warbler,0.9068,psh10,6,5,5,33.13514,76.463139,3664,0,high
885.0,888.0,greenish warbler,0.8142,psh10,6,5,5,33.13514,76.463139,3664,1,high
6.0,9.0,greenish warbler,0.8298,psh10,6,5,6,33.13514,76.463139,3664,1,high
6.0,9.0,green warbler,0.5391,psh10,6,5,6,33.13514,76.463139,3664,0,high
18.0,21.0,green warbler,0.686,psh10,6,5,6,33.13514,76.463139,3664,0,high
21.0,24.0,green warbler,0.5548,psh10,6,5,6,33.13514,76.463139,3664,0,high
45.0,48.0,green warbler,0.9283,psh10,6,5,6,33.13514,76.463139,3664,0,high
48.0,51.0,green warbler,0.7575,psh10,6,5,6,33.13514,76.463139,3664,0,high
51.0,54.0,greenish warbler,0.946,psh10,6,5,6,33.13514,76.463139,3664,1,high
72.0,75.0,green warbler,0.5109,psh10,6,5,6,33.13514,76.463139,3664,0,high
102.0,105.0,greenish warbler,0.5391,psh10,6,5,6,33.13514,76.463139,3664,1,high
105.0,108.0,green warbler,0.846,psh10,6,5,6,33.13514,76.463139,3664,0,high
114.0,117.0,green warbler,0.7759,psh10,6,5,6,33.13514,76.463139,3664,0,high
114.0,117.0,greenish warbler,0.5601,psh10,6,5,6,33.13514,76.463139,3664,1,high
138.0,141.0,green warbler,0.765,psh10,6,5,6,33.13514,76.463139,3664,0,high
141.0,144.0,greenish warbler,0.653,psh10,6,5,6,33.13514,76.463139,3664,1,high
150.0,153.0,greenish warbler,0.7528,psh10,6,5,6,33.13514,76.463139,3664,1,high
150.0,153.0,green warbler,0.6913,psh10,6,5,6,33.13514,76.463139,3664,0,high
159.0,162.0,greenish warbler,0.9335,psh10,6,5,6,33.13514,76.463139,3664,1,high
174.0,177.0,lemon-rumped warbler,0.5464,psh10,6,5,6,33.13514,76.463139,3664,1,high
177.0,180.0,buff-barred warbler,0.5462,psh10,6,5,6,33.13514,76.463139,3664,1,high
183.0,186.0,green warbler,0.5983,psh10,6,5,6,33.13514,76.463139,3664,0,high
186.0,189.0,buff-barred warbler,0.7581,psh10,6,5,6,33.13514,76.463139,3664,1,high
192.0,195.0,buff-barred warbler,0.7884,psh10,6,5,6,33.13514,76.463139,3664,1,high
195.0,198.0,buff-barred warbler,0.8699,psh10,6,5,6,33.13514,76.463139,3664,1,high
201.0,204.0,buff-barred warbler,0.9484,psh10,6,5,6,33.13514,76.463139,3664,1,high
204.0,207.0,buff-barred warbler,0.7514,psh10,6,5,6,33.13514,76.463139,3664,1,high
207.0,210.0,buff-barred warbler,0.6958,psh10,6,5,6,33.13514,76.463139,3664,1,high
210.0,213.0,buff-barred warbler,0.5194,psh10,6,5,6,33.13514,76.463139,3664,1,high
213.0,216.0,buff-barred warbler,0.8405,psh10,6,5,6,33.13514,76.463139,3664,1,high
216.0,219.0,buff-barred warbler,0.9791,psh10,6,5,6,33.13514,76.463139,3664,1,high
219.0,222.0,buff-barred warbler,0.9336,psh10,6,5,6,33.13514,76.463139,3664,1,high
222.0,225.0,buff-barred warbler,0.9816,psh10,6,5,6,33.13514,76.463139,3664,1,high
225.0,228.0,buff-barred warbler,0.6031,psh10,6,5,6,33.13514,76.463139,3664,1,high
228.0,231.0,buff-barred warbler,0.9841,psh10,6,5,6,33.13514,76.463139,3664,1,high
231.0,234.0,buff-barred warbler,0.607,psh10,6,5,6,33.13514,76.463139,3664,1,high
234.0,237.0,greenish warbler,0.516,psh10,6,5,6,33.13514,76.463139,3664,1,high
243.0,246.0,green warbler,0.5075,psh10,6,5,6,33.13514,76.463139,3664,0,high
249.0,252.0,buff-barred warbler,0.9002,psh10,6,5,6,33.13514,76.463139,3664,1,high
261.0,264.0,green warbler,0.6073,psh10,6,5,6,33.13514,76.463139,3664,0,high
270.0,273.0,himalayan bluetail,0.5797,psh10,6,5,6,33.13514,76.463139,3664,1,high
276.0,279.0,himalayan bluetail,0.7496,psh10,6,5,6,33.13514,76.463139,3664,1,high
282.0,285.0,green warbler,0.7404,psh10,6,5,6,33.13514,76.463139,3664,0,high
294.0,297.0,himalayan bluetail,0.5089,psh10,6,5,6,33.13514,76.463139,3664,1,high
300.0,303.0,green warbler,0.5097,psh10,6,5,6,33.13514,76.463139,3664,0,high
309.0,312.0,green warbler,0.7093,psh10,6,5,6,33.13514,76.463139,3664,0,high
321.0,324.0,green warbler,0.519,psh10,6,5,6,33.13514,76.463139,3664,0,high
345.0,348.0,himalayan bluetail,0.6528,psh10,6,5,6,33.13514,76.463139,3664,1,high
348.0,351.0,green warbler,0.5308,psh10,6,5,6,33.13514,76.463139,3664,0,high
357.0,360.0,green warbler,0.5719,psh10,6,5,6,33.13514,76.463139,3664,0,high
369.0,372.0,greenish warbler,0.655,psh10,6,5,6,33.13514,76.463139,3664,1,high
393.0,396.0,lemon-rumped warbler,0.6391,psh10,6,5,6,33.13514,76.463139,3664,1,high
396.0,399.0,green warbler,0.5535,psh10,6,5,6,33.13514,76.463139,3664,0,high
411.0,414.0,blyth's leaf warbler,0.5271,psh10,6,5,6,33.13514,76.463139,3664,0,high
414.0,417.0,blyth's leaf warbler,0.6039,psh10,6,5,6,33.13514,76.463139,3664,0,high
420.0,423.0,buff-barred warbler,0.8911,psh10,6,5,6,33.13514,76.463139,3664,1,high
423.0,426.0,buff-barred warbler,0.7544,psh10,6,5,6,33.13514,76.463139,3664,1,high
432.0,435.0,buff-barred warbler,0.9566,psh10,6,5,6,33.13514,76.463139,3664,1,high
450.0,453.0,greenish warbler,0.5224,psh10,6,5,6,33.13514,76.463139,3664,1,high
489.0,492.0,buff-barred warbler,0.6181,psh10,6,5,6,33.13514,76.463139,3664,1,high
501.0,504.0,hume's warbler,0.8087,psh10,6,5,6,33.13514,76.463139,3664,1,high
504.0,507.0,greenish warbler,0.5261,psh10,6,5,6,33.13514,76.463139,3664,1,high
507.0,510.0,hume's warbler,0.5088,psh10,6,5,6,33.13514,76.463139,3664,1,high
510.0,513.0,greenish warbler,0.5476,psh10,6,5,6,33.13514,76.463139,3664,1,high
519.0,522.0,green warbler,0.5876,psh10,6,5,6,33.13514,76.463139,3664,0,high
543.0,546.0,green warbler,0.8202,psh10,6,5,6,33.13514,76.463139,3664,0,high
546.0,549.0,greenish warbler,0.7033,psh10,6,5,6,33.13514,76.463139,3664,1,high
588.0,591.0,greenish warbler,0.6872,psh10,6,5,6,33.13514,76.463139,3664,1,high
600.0,603.0,green warbler,0.6592,psh10,6,5,6,33.13514,76.463139,3664,0,high
600.0,603.0,greenish warbler,0.6019,psh10,6,5,6,33.13514,76.463139,3664,1,high
603.0,606.0,green warbler,0.9462,psh10,6,5,6,33.13514,76.463139,3664,0,high
603.0,606.0,greenish warbler,0.8728,psh10,6,5,6,33.13514,76.463139,3664,1,high
606.0,609.0,blyth's leaf warbler,0.5957,psh10,6,5,6,33.13514,76.463139,3664,0,high
615.0,618.0,green warbler,0.716,psh10,6,5,6,33.13514,76.463139,3664,0,high
618.0,621.0,greenish warbler,0.5752,psh10,6,5,6,33.13514,76.463139,3664,1,high
621.0,624.0,greenish warbler,0.5472,psh10,6,5,6,33.13514,76.463139,3664,1,high
624.0,627.0,greenish warbler,0.7607,psh10,6,5,6,33.13514,76.463139,3664,1,high
639.0,642.0,green warbler,0.6403,psh10,6,5,6,33.13514,76.463139,3664,0,high
651.0,654.0,green warbler,0.8025,psh10,6,5,6,33.13514,76.463139,3664,0,high
666.0,669.0,greenish warbler,0.7939,psh10,6,5,6,33.13514,76.463139,3664,1,high
681.0,684.0,green warbler,0.5229,psh10,6,5,6,33.13514,76.463139,3664,0,high
789.0,792.0,hume's warbler,0.8144,psh10,6,5,6,33.13514,76.463139,3664,1,high
813.0,816.0,green warbler,0.8428,psh10,6,5,6,33.13514,76.463139,3664,0,high
852.0,855.0,green warbler,0.5303,psh10,6,5,6,33.13514,76.463139,3664,0,high
858.0,861.0,hume's warbler,0.5975,psh10,6,5,6,33.13514,76.463139,3664,1,high
894.0,897.0,green warbler,0.556,psh10,6,5,6,33.13514,76.463139,3664,0,high
0.0,3.0,greenish warbler,0.5936,psh10,6,5,7,33.13514,76.463139,3664,1,high
39.0,42.0,greenish warbler,0.6359,psh10,6,5,7,33.13514,76.463139,3664,1,high
48.0,51.0,green warbler,0.7292,psh10,6,5,7,33.13514,76.463139,3664,0,high
93.0,96.0,green warbler,0.9155,psh10,6,5,7,33.13514,76.463139,3664,0,high
93.0,96.0,greenish warbler,0.7101,psh10,6,5,7,33.13514,76.463139,3664,1,high
96.0,99.0,green warbler,0.9685,psh10,6,5,7,33.13514,76.463139,3664,0,high
135.0,138.0,green warbler,0.8995,psh10,6,5,7,33.13514,76.463139,3664,0,high
138.0,141.0,green warbler,0.9719,psh10,6,5,7,33.13514,76.463139,3664,0,high
171.0,174.0,variegated laughingthrush,0.7223,psh10,6,5,7,33.13514,76.463139,3664,1,high
174.0,177.0,greenish warbler,0.5017,psh10,6,5,7,33.13514,76.463139,3664,1,high
183.0,186.0,variegated laughingthrush,0.9116,psh10,6,5,7,33.13514,76.463139,3664,1,high
189.0,192.0,variegated laughingthrush,0.7551,psh10,6,5,7,33.13514,76.463139,3664,1,high
195.0,198.0,variegated laughingthrush,0.7609,psh10,6,5,7,33.13514,76.463139,3664,1,high
204.0,207.0,variegated laughingthrush,0.747,psh10,6,5,7,33.13514,76.463139,3664,1,high
210.0,213.0,variegated laughingthrush,0.8573,psh10,6,5,7,33.13514,76.463139,3664,1,high
216.0,219.0,green warbler,0.6009,psh10,6,5,7,33.13514,76.463139,3664,0,high
231.0,234.0,greenish warbler,0.6924,psh10,6,5,7,33.13514,76.463139,3664,1,high
237.0,240.0,variegated laughingthrush,0.6105,psh10,6,5,7,33.13514,76.463139,3664,1,high
249.0,252.0,green warbler,0.8603,psh10,6,5,7,33.13514,76.463139,3664,0,high
258.0,261.0,green warbler,0.5899,psh10,6,5,7,33.13514,76.463139,3664,0,high
258.0,261.0,greenish warbler,0.5728,psh10,6,5,7,33.13514,76.463139,3664,1,high
261.0,264.0,variegated laughingthrush,0.8512,psh10,6,5,7,33.13514,76.463139,3664,1,high
270.0,273.0,variegated laughingthrush,0.8791,psh10,6,5,7,33.13514,76.463139,3664,1,high
276.0,279.0,variegated laughingthrush,0.5814,psh10,6,5,7,33.13514,76.463139,3664,1,high
297.0,300.0,green warbler,0.5957,psh10,6,5,7,33.13514,76.463139,3664,0,high
309.0,312.0,green warbler,0.8789,psh10,6,5,7,33.13514,76.463139,3664,0,high
327.0,330.0,green warbler,0.8508,psh10,6,5,7,33.13514,76.463139,3664,0,high
327.0,330.0,greenish warbler,0.5538,psh10,6,5,7,33.13514,76.463139,3664,1,high
333.0,336.0,greenish warbler,0.6029,psh10,6,5,7,33.13514,76.463139,3664,1,high
357.0,360.0,green warbler,0.7122,psh10,6,5,7,33.13514,76.463139,3664,0,high
366.0,369.0,green warbler,0.8653,psh10,6,5,7,33.13514,76.463139,3664,0,high
366.0,369.0,greenish warbler,0.7081,psh10,6,5,7,33.13514,76.463139,3664,1,high
378.0,381.0,greenish warbler,0.6955,psh10,6,5,7,33.13514,76.463139,3664,1,high
378.0,381.0,green warbler,0.5692,psh10,6,5,7,33.13514,76.463139,3664,0,high
396.0,399.0,greenish warbler,0.6419,psh10,6,5,7,33.13514,76.463139,3664,1,high
399.0,402.0,green warbler,0.6082,psh10,6,5,7,33.13514,76.463139,3664,0,high
399.0,402.0,greenish warbler,0.5702,psh10,6,5,7,33.13514,76.463139,3664,1,high
402.0,405.0,greenish warbler,0.5964,psh10,6,5,7,33.13514,76.463139,3664,1,high
411.0,414.0,green warbler,0.6879,psh10,6,5,7,33.13514,76.463139,3664,0,high
429.0,432.0,green warbler,0.5785,psh10,6,5,7,33.13514,76.463139,3664,0,high
438.0,441.0,green warbler,0.7204,psh10,6,5,7,33.13514,76.463139,3664,0,high
444.0,447.0,greenish warbler,0.6113,psh10,6,5,7,33.13514,76.463139,3664,1,high
468.0,471.0,greenish warbler,0.5053,psh10,6,5,7,33.13514,76.463139,3664,1,high
489.0,492.0,greenish warbler,0.6754,psh10,6,5,7,33.13514,76.463139,3664,1,high
510.0,513.0,green warbler,0.7389,psh10,6,5,7,33.13514,76.463139,3664,0,high
522.0,525.0,green warbler,0.7545,psh10,6,5,7,33.13514,76.463139,3664,0,high
537.0,540.0,green warbler,0.7919,psh10,6,5,7,33.13514,76.463139,3664,0,high
570.0,573.0,green warbler,0.9267,psh10,6,5,7,33.13514,76.463139,3664,0,high
639.0,642.0,green warbler,0.7842,psh10,6,5,7,33.13514,76.463139,3664,0,high
642.0,645.0,greenish warbler,0.6703,psh10,6,5,7,33.13514,76.463139,3664,1,high
708.0,711.0,green warbler,0.9889,psh10,6,5,7,33.13514,76.463139,3664,0,high
708.0,711.0,greenish warbler,0.6635,psh10,6,5,7,33.13514,76.463139,3664,1,high
735.0,738.0,variegated laughingthrush,0.6974,psh10,6,5,7,33.13514,76.463139,3664,1,high
756.0,759.0,green warbler,0.8748,psh10,6,5,7,33.13514,76.463139,3664,0,high
780.0,783.0,himalayan bluetail,0.6996,psh10,6,5,7,33.13514,76.463139,3664,1,high
804.0,807.0,green warbler,0.6267,psh10,6,5,7,33.13514,76.463139,3664,0,high
804.0,807.0,greenish warbler,0.5589,psh10,6,5,7,33.13514,76.463139,3664,1,high
825.0,828.0,blyth's leaf warbler,0.5253,psh10,6,5,7,33.13514,76.463139,3664,0,high
834.0,837.0,greenish warbler,0.8567,psh10,6,5,7,33.13514,76.463139,3664,1,high
840.0,843.0,buff-barred warbler,0.5142,psh10,6,5,7,33.13514,76.463139,3664,1,high
849.0,852.0,buff-barred warbler,0.8562,psh10,6,5,7,33.13514,76.463139,3664,1,high
855.0,858.0,green warbler,0.7114,psh10,6,5,7,33.13514,76.463139,3664,0,high
864.0,867.0,blyth's leaf warbler,0.5028,psh10,6,5,7,33.13514,76.463139,3664,0,high
870.0,873.0,variegated laughingthrush,0.8898,psh10,6,5,7,33.13514,76.463139,3664,1,high
879.0,882.0,variegated laughingthrush,0.9779,psh10,6,5,7,33.13514,76.463139,3664,1,high
885.0,888.0,variegated laughingthrush,0.9175,psh10,6,5,7,33.13514,76.463139,3664,1,high
24.0,27.0,variegated laughingthrush,0.5689,psh10,6,6,5,33.13514,76.463139,3664,1,high
33.0,36.0,variegated laughingthrush,0.595,psh10,6,6,5,33.13514,76.463139,3664,1,high
39.0,42.0,variegated laughingthrush,0.6449,psh10,6,6,5,33.13514,76.463139,3664,1,high
45.0,48.0,variegated laughingthrush,0.5532,psh10,6,6,5,33.13514,76.463139,3664,1,high
54.0,57.0,variegated laughingthrush,0.9238,psh10,6,6,5,33.13514,76.463139,3664,1,high
63.0,66.0,variegated laughingthrush,0.8902,psh10,6,6,5,33.13514,76.463139,3664,1,high
69.0,72.0,variegated laughingthrush,0.9804,psh10,6,6,5,33.13514,76.463139,3664,1,high
75.0,78.0,variegated laughingthrush,0.7147,psh10,6,6,5,33.13514,76.463139,3664,1,high
78.0,81.0,variegated laughingthrush,0.5987,psh10,6,6,5,33.13514,76.463139,3664,1,high
81.0,84.0,variegated laughingthrush,0.7198,psh10,6,6,5,33.13514,76.463139,3664,1,high
84.0,87.0,variegated laughingthrush,0.8716,psh10,6,6,5,33.13514,76.463139,3664,1,high
87.0,90.0,variegated laughingthrush,0.7374,psh10,6,6,5,33.13514,76.463139,3664,1,high
90.0,93.0,greenish warbler,0.5835,psh10,6,6,5,33.13514,76.463139,3664,1,high
90.0,93.0,green warbler,0.5531,psh10,6,6,5,33.13514,76.463139,3664,0,high
93.0,96.0,variegated laughingthrush,0.8159,psh10,6,6,5,33.13514,76.463139,3664,1,high
138.0,141.0,variegated laughingthrush,0.7179,psh10,6,6,5,33.13514,76.463139,3664,1,high
153.0,156.0,variegated laughingthrush,0.7814,psh10,6,6,5,33.13514,76.463139,3664,1,high
156.0,159.0,greenish warbler,0.7466,psh10,6,6,5,33.13514,76.463139,3664,1,high
156.0,159.0,green warbler,0.5768,psh10,6,6,5,33.13514,76.463139,3664,0,high
192.0,195.0,buff-barred warbler,0.5791,psh10,6,6,5,33.13514,76.463139,3664,1,high
198.0,201.0,green warbler,0.6454,psh10,6,6,5,33.13514,76.463139,3664,0,high
243.0,246.0,green warbler,0.8475,psh10,6,6,5,33.13514,76.463139,3664,0,high
243.0,246.0,greenish warbler,0.5319,psh10,6,6,5,33.13514,76.463139,3664,1,high
258.0,261.0,greenish warbler,0.5121,psh10,6,6,5,33.13514,76.463139,3664,1,high
267.0,270.0,green warbler,0.5058,psh10,6,6,5,33.13514,76.463139,3664,0,high
300.0,303.0,green warbler,0.6528,psh10,6,6,5,33.13514,76.463139,3664,0,high
309.0,312.0,greenish warbler,0.735,psh10,6,6,5,33.13514,76.463139,3664,1,high
333.0,336.0,greenish warbler,0.6144,psh10,6,6,5,33.13514,76.463139,3664,1,high
339.0,342.0,green warbler,0.5305,psh10,6,6,5,33.13514,76.463139,3664,0,high
378.0,381.0,greenish warbler,0.6212,psh10,6,6,5,33.13514,76.463139,3664,1,high
378.0,381.0,green warbler,0.5414,psh10,6,6,5,33.13514,76.463139,3664,0,high
411.0,414.0,greenish warbler,0.5637,psh10,6,6,5,33.13514,76.463139,3664,1,high
414.0,417.0,greenish warbler,0.8582,psh10,6,6,5,33.13514,76.463139,3664,1,high
417.0,420.0,himalayan bluetail,0.6697,psh10,6,6,5,33.13514,76.463139,3664,1,high
453.0,456.0,greenish warbler,0.5418,psh10,6,6,5,33.13514,76.463139,3664,1,high
456.0,459.0,greenish warbler,0.7154,psh10,6,6,5,33.13514,76.463139,3664,1,high
456.0,459.0,green warbler,0.6395,psh10,6,6,5,33.13514,76.463139,3664,0,high
465.0,468.0,greenish warbler,0.5168,psh10,6,6,5,33.13514,76.463139,3664,1,high
489.0,492.0,greenish warbler,0.9105,psh10,6,6,5,33.13514,76.463139,3664,1,high
489.0,492.0,green warbler,0.6423,psh10,6,6,5,33.13514,76.463139,3664,0,high
525.0,528.0,greenish warbler,0.5772,psh10,6,6,5,33.13514,76.463139,3664,1,high
531.0,534.0,greenish warbler,0.837,psh10,6,6,5,33.13514,76.463139,3664,1,high
534.0,537.0,greenish warbler,0.821,psh10,6,6,5,33.13514,76.463139,3664,1,high
546.0,549.0,green warbler,0.6468,psh10,6,6,5,33.13514,76.463139,3664,0,high
549.0,552.0,green warbler,0.9628,psh10,6,6,5,33.13514,76.463139,3664,0,high
549.0,552.0,greenish warbler,0.6132,psh10,6,6,5,33.13514,76.463139,3664,1,high
552.0,555.0,greenish warbler,0.6715,psh10,6,6,5,33.13514,76.463139,3664,1,high
555.0,558.0,greenish warbler,0.717,psh10,6,6,5,33.13514,76.463139,3664,1,high
555.0,558.0,hooded oriole,0.7103,psh10,6,6,5,33.13514,76.463139,3664,0,high
558.0,561.0,green warbler,0.6202,psh10,6,6,5,33.13514,76.463139,3664,0,high
558.0,561.0,greenish warbler,0.5504,psh10,6,6,5,33.13514,76.463139,3664,1,high
561.0,564.0,greenish warbler,0.647,psh10,6,6,5,33.13514,76.463139,3664,1,high
597.0,600.0,greenish warbler,0.8148,psh10,6,6,5,33.13514,76.463139,3664,1,high
612.0,615.0,greenish warbler,0.5771,psh10,6,6,5,33.13514,76.463139,3664,1,high
615.0,618.0,green warbler,0.6958,psh10,6,6,5,33.13514,76.463139,3664,0,high
627.0,630.0,greenish warbler,0.7895,psh10,6,6,5,33.13514,76.463139,3664,1,high
633.0,636.0,greenish warbler,0.5994,psh10,6,6,5,33.13514,76.463139,3664,1,high
651.0,654.0,greenish warbler,0.6577,psh10,6,6,5,33.13514,76.463139,3664,1,high
762.0,765.0,greenish warbler,0.713,psh10,6,6,5,33.13514,76.463139,3664,1,high
792.0,795.0,green warbler,0.5266,psh10,6,6,5,33.13514,76.463139,3664,0,high
798.0,801.0,greenish warbler,0.6153,psh10,6,6,5,33.13514,76.463139,3664,1,high
804.0,807.0,greenish warbler,0.8549,psh10,6,6,5,33.13514,76.463139,3664,1,high
813.0,816.0,greenish warbler,0.6885,psh10,6,6,5,33.13514,76.463139,3664,1,high
813.0,816.0,two-barred warbler,0.53,psh10,6,6,5,33.13514,76.463139,3664,0,high
819.0,822.0,himalayan bluetail,0.549,psh10,6,6,5,33.13514,76.463139,3664,1,high
834.0,837.0,green warbler,0.9424,psh10,6,6,5,33.13514,76.463139,3664,0,high
834.0,837.0,greenish warbler,0.519,psh10,6,6,5,33.13514,76.463139,3664,1,high
870.0,873.0,greenish warbler,0.5947,psh10,6,6,5,33.13514,76.463139,3664,1,high
876.0,879.0,himalayan bluetail,0.6632,psh10,6,6,5,33.13514,76.463139,3664,1,high
879.0,882.0,green warbler,0.5138,psh10,6,6,5,33.13514,76.463139,3664,0,high
0.0,3.0,greenish warbler,0.5862,psh10,6,6,6,33.13514,76.463139,3664,1,high
0.0,3.0,green warbler,0.5394,psh10,6,6,6,33.13514,76.463139,3664,0,high
3.0,6.0,himalayan bluetail,0.549,psh10,6,6,6,33.13514,76.463139,3664,1,high
6.0,9.0,himalayan bluetail,0.5076,psh10,6,6,6,33.13514,76.463139,3664,1,high
12.0,15.0,greenish warbler,0.9611,psh10,6,6,6,33.13514,76.463139,3664,1,high
15.0,18.0,himalayan bluetail,0.5055,psh10,6,6,6,33.13514,76.463139,3664,1,high
18.0,21.0,green warbler,0.5786,psh10,6,6,6,33.13514,76.463139,3664,0,high
24.0,27.0,himalayan bluetail,0.5211,psh10,6,6,6,33.13514,76.463139,3664,1,high
30.0,33.0,green warbler,0.5135,psh10,6,6,6,33.13514,76.463139,3664,0,high
48.0,51.0,greenish warbler,0.5091,psh10,6,6,6,33.13514,76.463139,3664,1,high
69.0,72.0,greenish warbler,0.9678,psh10,6,6,6,33.13514,76.463139,3664,1,high
81.0,84.0,greenish warbler,0.9499,psh10,6,6,6,33.13514,76.463139,3664,1,high
114.0,117.0,buff-barred warbler,0.5796,psh10,6,6,6,33.13514,76.463139,3664,1,high
147.0,150.0,greenish warbler,0.8637,psh10,6,6,6,33.13514,76.463139,3664,1,high
156.0,159.0,greenish warbler,0.8417,psh10,6,6,6,33.13514,76.463139,3664,1,high
174.0,177.0,greenish warbler,0.5501,psh10,6,6,6,33.13514,76.463139,3664,1,high
207.0,210.0,hume's warbler,0.5197,psh10,6,6,6,33.13514,76.463139,3664,1,high
210.0,213.0,green warbler,0.5327,psh10,6,6,6,33.13514,76.463139,3664,0,high
231.0,234.0,greenish warbler,0.5671,psh10,6,6,6,33.13514,76.463139,3664,1,high
234.0,237.0,greenish warbler,0.6989,psh10,6,6,6,33.13514,76.463139,3664,1,high
240.0,243.0,greenish warbler,0.7828,psh10,6,6,6,33.13514,76.463139,3664,1,high
255.0,258.0,greenish warbler,0.8132,psh10,6,6,6,33.13514,76.463139,3664,1,high
258.0,261.0,eurasian bullfinch,0.6519,psh10,6,6,6,33.13514,76.463139,3664,0,high
264.0,267.0,eurasian bullfinch,0.6189,psh10,6,6,6,33.13514,76.463139,3664,0,high
270.0,273.0,eurasian bullfinch,0.5143,psh10,6,6,6,33.13514,76.463139,3664,0,high
279.0,282.0,greenish warbler,0.9036,psh10,6,6,6,33.13514,76.463139,3664,1,high
279.0,282.0,green warbler,0.7253,psh10,6,6,6,33.13514,76.463139,3664,0,high
315.0,318.0,green warbler,0.7969,psh10,6,6,6,33.13514,76.463139,3664,0,high
315.0,318.0,greenish warbler,0.5519,psh10,6,6,6,33.13514,76.463139,3664,1,high
327.0,330.0,hume's warbler,0.5036,psh10,6,6,6,33.13514,76.463139,3664,1,high
330.0,333.0,greenish warbler,0.9421,psh10,6,6,6,33.13514,76.463139,3664,1,high
330.0,333.0,hume's warbler,0.5465,psh10,6,6,6,33.13514,76.463139,3664,1,high
342.0,345.0,hume's warbler,0.9784,psh10,6,6,6,33.13514,76.463139,3664,1,high
345.0,348.0,hume's warbler,0.5963,psh10,6,6,6,33.13514,76.463139,3664,1,high
348.0,351.0,hume's warbler,0.92,psh10,6,6,6,33.13514,76.463139,3664,1,high
351.0,354.0,greenish warbler,0.7317,psh10,6,6,6,33.13514,76.463139,3664,1,high
366.0,369.0,greenish warbler,0.6346,psh10,6,6,6,33.13514,76.463139,3664,1,high
369.0,372.0,greenish warbler,0.9562,psh10,6,6,6,33.13514,76.463139,3664,1,high
375.0,378.0,hume's warbler,0.8918,psh10,6,6,6,33.13514,76.463139,3664,1,high
378.0,381.0,hume's warbler,0.7254,psh10,6,6,6,33.13514,76.463139,3664,1,high
384.0,387.0,redwing,0.6488,psh10,6,6,6,33.13514,76.463139,3664,0,high
423.0,426.0,greenish warbler,0.6945,psh10,6,6,6,33.13514,76.463139,3664,1,high
423.0,426.0,green warbler,0.5063,psh10,6,6,6,33.13514,76.463139,3664,0,high
