Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Phylloscopus trochiloides,Greenish Warbler,0.8805,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
21.0,24.0,Phylloscopus trochiloides,Greenish Warbler,0.8634,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
30.0,33.0,Phylloscopus trochiloides,Greenish Warbler,0.5649,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
39.0,42.0,Phylloscopus trochiloides,Greenish Warbler,0.6013,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
42.0,45.0,Phylloscopus trochiloides,Greenish Warbler,0.7984,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
48.0,51.0,Phylloscopus trochiloides,Greenish Warbler,0.5819,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
60.0,63.0,Phylloscopus trochiloides,Greenish Warbler,0.5186,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
72.0,75.0,Phylloscopus trochiloides,Greenish Warbler,0.5925,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
78.0,81.0,Phylloscopus trochiloides,Greenish Warbler,0.8427,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
81.0,84.0,Phylloscopus trochiloides,Greenish Warbler,0.8311,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
87.0,90.0,Phylloscopus trochiloides,Greenish Warbler,0.6048,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
90.0,93.0,Phylloscopus trochiloides,Greenish Warbler,0.5427,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
99.0,102.0,Phylloscopus trochiloides,Greenish Warbler,0.7434,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
108.0,111.0,Phylloscopus trochiloides,Greenish Warbler,0.5576,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
114.0,117.0,Phylloscopus trochiloides,Greenish Warbler,0.5339,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
117.0,120.0,Phylloscopus trochiloides,Greenish Warbler,0.8455,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
168.0,171.0,Phylloscopus trochiloides,Greenish Warbler,0.6941,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
180.0,183.0,Phylloscopus trochiloides,Greenish Warbler,0.7332,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
192.0,195.0,Phylloscopus trochiloides,Greenish Warbler,0.9442,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
216.0,219.0,Phylloscopus trochiloides,Greenish Warbler,0.7421,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
219.0,222.0,Phylloscopus trochiloides,Greenish Warbler,0.5802,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
